Brand,Name,Size,ItemID,UPC,Wholesale Price,Retail Price,Discount,Final Price,MAP Price,OnHand,Allocated,Qty Available,Weight,Length,Width,Height,Category,Subcategory,HasMAP,MAPFile,Prop65
ALL TERRAIN,Ditch The Itch Bar,4 OZ,100028,608503060028,5.39,8.99,0,5.39,6.74,0,96,0,0.29,3.1300,2.3800,1.6300,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Ditch The Itch Cream,2 OZ,100042,608503050425,7.19,11.99,0,7.19,8.99,38,0,38,0.15,2.5000,1.5000,4.2500,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Ditch The Itch Spray,2 OZ,100040,608503050401,7.19,11.99,0,7.19,8.99,3,0,3,0.17,1.3800,1.3800,4.8800,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Eczema Relief Cream,2 OZ,100256,608503052566,7.19,11.99,0,7.19,8.99,2,0,2,0.15,2.5000,1.5000,4.2500,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Eczema Relief Spray,2 OZ,100255,608503052559,7.19,11.99,0,7.19,8.99,11,0,11,0.17,1.3800,1.3800,4.8800,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Eczema Soothing Soap,4 OZ,100254,608503052542,5.39,8.99,0,5.39,6.74,2,0,2,0.29,3.1300,2.3800,1.6300,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Herbal Insect Repellent Spray,2 OZ,100013,608503010139,3.59,5.99,0,3.59,4.49,37,0,37,0.17,1.3800,1.3800,4.8800,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Herbal Insect Repellent Spray,4 OZ,100003,608503010030,6.59,10.99,0,6.59,8.24,73,0,73,0.32,2.5000,1.2500,5.8800,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Herbal Insect Repellent Spray,8 OZ,100008,608503010085,11.99,19.99,0,11.99,14.99,60,0,60,0.58,3.2500,1.5000,7.0000,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Itch & Rash Solution System Kit,3 PC,100018,608503060189,17.39,28.99,0,17.39,21.74,1,0,1,0.63,4.0000,2.7500,5.0000,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kid Continuous Spray Repellent,3 OZ,100034,608503010344,7.19,11.99,0,7.19,8.99,0,0,0,0.26,6.6300,1.7500,1.7500,Children's,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kids Bandages,20 CT,100002,608503050029,2.99,4.99,0,2.99,3.74,11,0,11,0.07,4.0000,2.6300,1.1300,Children's,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kids Eczema Cream,2 OZ,100245,608503052450,7.19,11.99,0,7.19,8.99,13,0,13,0.15,2.5000,1.5000,4.2500,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kids Eczema Soap,4 OZ,100244,608503052443,5.39,8.99,0,5.39,6.74,19,1,18,0.29,3.1300,2.3800,1.6300,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kids Eczema Spray,2 OZ,100246,608503052467,7.19,11.99,0,7.19,8.99,5,0,5,0.17,1.3800,1.3800,4.8800,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kids Insect Repellent Spray,2 OZ,100146,608503010146,3.59,5.99,0,3.59,4.49,9,0,9,0.17,1.3800,1.3800,4.8800,Children's,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kids Insect Repellent Spray,4 OZ,100047,608503010047,6.59,10.99,0,6.59,8.24,48,0,48,0.32,2.5000,1.2500,5.8800,Children's,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Kids Insect Repellent Spray,8 OZ,100100,608503010092,11.99,19.99,0,11.99,14.99,15,0,15,0.58,3.2500,1.5000,7.0000,Children's,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,KidSport SPF 30 Sun Lotion,3 OZ,100051,608503030519,10.79,17.99,0,10.79,13.49,0,0,0,0.25,2.3800,1.3800,6.0000,Children's,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,KidSport SPF45 Sun Lotion,3 OZ,100403,608503030403,11.39,18.99,0,11.39,14.24,0,0,0,0.25,2.3800,1.3800,6.0000,Children's,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Pet Herbal Insect Repellent,4 OZ,100090,608503010900,5.99,9.99,0,5.99,7.49,11,0,11,0.32,2.5000,1.2500,5.8800,Pet Products,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Pet Odor Shampoo,16 OZ,100088,608503040884,7.19,11.99,0,7.19,8.99,9,0,9,1.10,7.0000,3.3800,1.8800,Pet Products,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Pet Odor Spray,24 OZ,100089,608503040891,8.39,13.99,0,8.39,10.49,6,0,6,0.15,3.7500,2.0000,10.0000,Pet Products,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Pet Stain Spray,24 OZ,100087,608503040877,8.39,13.99,0,8.39,10.49,4,0,4,1.50,3.7500,2.0000,10.0000,Pet Products,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Poison Ivy/Oak Bar,4 OZ,100071,608503050715,5.39,8.99,0,5.39,6.74,25,0,25,0.29,3.1300,2.3800,1.6300,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Poison Ivy/Oak Cream,2 OZ,100227,608503050227,7.19,11.99,0,7.19,8.99,25,0,25,0.15,2.5000,1.5000,4.2500,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Poison Ivy/Oak Spray,2 OZ,100203,608503050203,7.19,11.99,0,7.19,8.99,34,0,34,0.17,1.3800,1.3800,4.8800,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Psoriasis Cream,2 OZ,100275,608503052757,7.19,11.90,0,7.19,8.93,0,2,0,0.21,3.2500,1.5000,7.0000,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Psoriasis Spray,2 OZ,100276,608503052764,7.19,11.99,0,7.19,8.99,0,5,0,0.20,1.5000,1.5000,6.5000,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Recovery Rub,3 OZ,100023,608503040235,5.99,9.99,0,5.99,7.49,32,0,32,0.25,2.3800,1.3800,6.0000,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Sheer Bandages,40 CT,100004,608503050043,2.99,4.99,0,2.99,3.74,27,0,27,0.08,4.0000,2.6300,1.1300,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Strong Strip Bandages,20 CT,100005,608503050050,2.99,4.99,0,2.99,3.74,15,0,15,0.10,4.0000,2.6300,1.1300,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,Waterproof Strip Bandages,20 CT,100006,608503050067,2.99,4.99,0,2.99,3.74,2,0,2,0.06,2.8800,2.6900,1.1300,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,2in x 2in Gauze Pads,10 CT,100007,608503050074,2.99,4.99,0,2.99,3.74,0,8,0,0.06,3.7500,2.0000,1.3800,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,2in Tender Tape,1 CT,100009,608503050098,4.19,6.99,0,4.19,5.24,12,0,12,0.05,4.0000,3.0000,1.0000,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
ALL TERRAIN,3in Rolled Gauze,1 CT,100081,608503050081,2.99,4.99,0,2.99,3.74,0,5,0,0.10,5.2500,3.8800,1.2500,Specialty,,Y,https://www.palkoservices.com/map/AllTerrain.pdf,N
AMAZING HERBS,Black Seed w/ Pumpkin Seed Oil,8 OZ,314088,665231140088,17.50,35.00,0,17.50,,9,0,9,0.92,2.0000,2.0000,7.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Aloe Vera Soap,4.25 OZ,314046,665231700466,3.50,7.00,0,3.50,,24,20,4,0.50,2.5000,1.2500,3.5000,HABA,,N,,N
AMAZING HERBS,Black Seed Bitter Melon,60 VGC,314100,665231091007,10.35,20.70,0,10.35,,52,0,52,0.22,2.2500,2.2500,4.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Fenuzyme,60 CAP,314605,665231220605,10.35,20.70,0,10.35,,0,1,0,0.22,2.2500,2.2500,4.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Goldenseal & Echinacea,60 CAP,314810,665231081008,10.35,20.70,0,10.35,,20,0,20,0.22,2.2500,2.2500,4.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Ground Herb,16 OZ,314216,665231862164,13.00,26.00,0,13.00,,6,1,5,1.35,5.5000,3.0000,11.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Ground Herb,4 OZ,314204,665231862041,4.40,8.00,0,4.40,,55,18,37,0.54,2.2500,2.2500,5.2500,Supplements,,N,,N
AMAZING HERBS,Black Seed Henna Amla Condition,8 OZ,314730,665231730081,4.40,8.00,0,4.40,,14,0,14,0.98,2.2500,2.2500,7.0000,HABA,,N,,N
AMAZING HERBS,Black Seed Herbal Shampoo,8 OZ,314082,665231720082,4.40,8.00,0,4.40,,2,0,2,0.98,2.2500,2.2500,7.0000,HABA,,N,,N
AMAZING HERBS,Black Seed Honey Shampoo,8 OZ,314083,665231710083,4.40,8.00,0,4.40,,0,0,0,0.98,2.2500,2.2500,7.0000,HABA,,N,,N
AMAZING HERBS,Black Seed Oatmeal & Honey Soap,4.25 OZ,314042,665231700428,3.50,7.00,0,3.50,,32,14,18,0.50,2.5000,1.2500,3.5000,HABA,,N,,N
AMAZING HERBS,Black Seed Oil (Cumin),1 OZ,314001,665231120011,4.00,8.00,0,4.00,,359,14,345,0.28,1.2500,1.2500,4.2500,Supplements,,N,,N
AMAZING HERBS,Black Seed Oil (Cumin),16 OZ,314016,665231120165,34.00,68.00,0,34.00,,71,4,67,1.70,2.5000,2.5000,8.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Oil (Cumin),32 OZ,314032,665231120325,75.00,130.00,0,75.00,,20,0,20,2.00,3.5000,3.5000,8.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Oil (Cumin),4 OZ,314004,665231120042,12.00,24.00,0,12.00,,439,38,401,0.53,2.0000,2.0000,4.5000,Supplements,,N,,N
AMAZING HERBS,Black Seed Oil (Cumin),8 OZ,314008,665231120080,19.00,38.00,0,19.00,,303,5,298,0.92,2.5000,2.5000,5.5000,Supplements,,N,,N
AMAZING HERBS,Black Seed Oil Softgels,90 SFG,314090,665231130904,14.00,28.00,0,14.00,,226,5,221,0.34,2.2500,2.2500,4.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Oil 1250mg,60 SFG,314604,665231131604,18.00,36.00,0,18.00,,337,21,316,0.48,2.5000,2.5000,4.5000,Supplements,,N,,N
AMAZING HERBS,Black Seed Oregano Oil,1 OZ,3140017,665231920017,7.50,15.00,0,7.50,,7,0,7,2.00,8.0000,3.5000,3.5000,Supplements,,N,,N
AMAZING HERBS,Black Seed Original Plain (Cumin),100 CAP,314210,665231021004,10.35,20.70,0,10.35,,182,11,171,0.03,2.2500,2.2500,4.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Skin Repair Cream,1 OZ,314019,665231760019,3.00,6.00,0,3.00,,16,0,16,0.13,1.2500,1.2500,3.5000,HABA,,N,,N
AMAZING HERBS,Black Seed Skin Repair Cream,6 OZ,314064,665231760064,10.00,20.00,0,10.00,,33,0,33,0.74,2.2500,2.2500,6.5000,HABA,,N,,N
AMAZING HERBS,Black Seed Soap,4.25 OZ,314040,665231700404,3.50,7.00,0,3.50,,64,18,46,0.50,2.5000,1.2500,3.5000,HABA,,N,,N
AMAZING HERBS,Black Seed Soft Chews Pet,6.2 OZ,314068,665231960068,6.00,12.00,0,6.00,,12,26,0,2.00,8.0000,3.5000,3.5000,Supplements,,N,,N
AMAZING HERBS,Black Seed Ultimate,100 CAP,314410,665231041002,10.35,20.70,0,10.35,,41,1,40,0.03,2.2500,2.2500,4.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Whole Herb,16 OZ,314116,665231861167,13.00,26.00,0,13.00,,12,3,9,1.35,5.5000,3.0000,11.0000,Supplements,,N,,N
AMAZING HERBS,Black Seed Whole Herb,4 OZ,314108,665231861082,4.40,8.00,0,4.40,,38,9,29,0.54,2.2500,2.2500,5.2500,Supplements,,N,,N
AMAZING HERBS,Egyptian Black Seed Oil,16 OZ,314160,665231170160,34.00,68.00,0,34.00,,10,0,10,1.10,2.5000,2.5000,8.0000,Supplements,,N,,N
AMAZING HERBS,Egyptian Black Seed Oil,32 OZ,314320,665231170320,75.00,130.00,0,75.00,,0,2,0,2.00,3.5000,3.5000,8.0000,Supplements,,N,,N
AMAZING HERBS,Egyptian Black Seed Oil,8 OZ,314085,665231170085,19.00,38.00,0,19.00,,34,4,30,0.92,2.5000,2.5000,5.5000,Supplements,,N,,N
AMAZING HERBS,Grapefruit Seed Extract,1 OZ,314017,665231160017,8.00,16.00,0,8.00,,25,0,25,0.27,1.2500,1.2500,4.2500,Supplements,,N,,N
AMAZING HERBS,HoneyZest Energizing Honey,16 OZ,314166,665231842166,10.50,21.00,0,10.50,,13,4,9,1.00,3.2500,2.0000,5.7500,Supplements,,N,,N
AMAZING HERBS,HoneyZest Energizing Honey Sticks,100 CT,314200,665231842005,23.00,46.00,0,23.00,,10,1,9,2.23,3.2500,3.2500,7.0000,Supplements,,N,,N
AMAZING HERBS,HoneyZest Energizing Honey Sticks,12 CT,314212,665231842128,4.00,8.00,0,4.00,,31,0,31,0.16,3.5000,.2500,3.2500,Supplements,,N,,N
AMAZING HERBS,HoneyZest Immune Boost Honey,16 OZ,314316,665231843163,10.50,21.00,0,10.50,,5,27,0,1.65,3.2500,2.0000,5.7500,Supplements,,N,,N
AMAZING HERBS,HoneyZest Immune Boost Honey Stick,100 CT,314300,665231843002,23.00,46.00,0,23.00,,9,1,8,1.65,3.2500,3.2500,7.0000,Supplements,,N,,N
AMAZING HERBS,HoneyZest Immune Boost Honey Stick,12 CT,314312,665231843125,4.00,8.00,0,4.00,,30,2,28,0.16,3.2500,.2500,7.7500,Supplements,,N,,N
AMAZING HERBS,HoneyZest Soothing Honey,16 OZ,314169,665231841169,10.50,21.00,0,10.50,,23,0,23,1.65,3.2500,2.0000,5.7500,Supplements,,N,,N
AMAZING HERBS,HoneyZest Soothing Honey Sticks,100 CT,314841,665231841008,23.00,46.00,0,23.00,,12,1,11,2.23,7.0000,3.2500,3.2500,Supplements,,N,,N
AMAZING HERBS,HoneyZest Soothing Honey Sticks,12 CT,314112,665231841121,4.00,8.00,0,4.00,,13,0,13,0.16,3.2500,.2500,7.7500,Supplements,,N,,N
AMAZING HERBS,Horny Goat Express Lq,1 OZ,314045,665231620023,10.00,20.00,0,10.00,,16,0,16,0.28,1.2500,1.2500,4.2500,Supplements,,N,,N
AMAZING HERBS,Maca Express Lq,1 OZ,314002,665231480023,10.00,20.00,0,10.00,,9,0,9,0.27,1.2500,1.2500,4.2500,Supplements,,N,,N
AMAZING HERBS,Moringa Leaf Extract,1 OZ,314700,665231170016,9.00,18.00,0,9.00,,9,0,9,0.25,1.2500,1.2500,4.2500,Supplements,,N,,N
AMAZING HERBS,Oregano Pure Essential Oil,1 OZ,314800,665231980011,10.80,18.00,0,10.80,,0,3,0,0.28,1.5000,1.5000,4.2500,Supplements,,N,,N
AMAZING HERBS,Theramune Black Seed(Cumin)& Garlic,100 CAP,314610,665231061000,10.35,20.70,0,10.35,,43,21,22,0.03,2.2500,2.2500,4.0000,Supplements,,N,,N
AMAZING HERBS,Tongkat Ali Express Lq,1 OZ,314161,665231610017,15.00,30.00,0,15.00,,19,16,3,0.27,1.2500,1.2500,4.2500,Supplements,,N,,N
AMAZING HERBS,Tongkat Ali Express Raw Powder,4 OZ,314048,665231610048,12.00,24.00,0,12.00,,0,2,0,0.44,6.0000,1.5000,9.7500,Supplements,,N,,N
AMAZING HERBS,Yohimbe Express Liquid,1 OZ,314006,665231380064,11.50,23.00,0,11.50,,16,0,16,0.25,1.2500,1.2500,4.2500,Supplements,,N,,N
AMAZON THERAPEUTICS,Boldo Liquid Extract,1 OZ,646201,838451002010,8.39,13.99,0,8.39,,23,0,23,0.25,1.2500,1.2500,4.0000,Supplements,,N,,N
AMAZON THERAPEUTICS,Catuaba Liquid Extract,1 OZ,646246,838451002461,8.39,13.99,0,8.39,,8,0,8,0.25,1.2500,1.2500,4.0000,Supplements,,N,,N
AMAZON THERAPEUTICS,Chanca Piedra Liquid Extract,1 OZ,646261,838451002614,8.99,14.99,0,8.99,,88,6,82,0.25,1.2500,1.2500,4.0000,Supplements,,N,,N
AMAZON THERAPEUTICS,Chanca Piedra Liquid Extract,2 OZ,646267,838451002676,17.30,28.99,0,17.30,,38,6,32,0.25,4.0000,1.2500,1.2500,Supplements,,N,,N
AMAZON THERAPEUTICS,Chanca Piedra Liquid Extract,4 OZ,646264,838451002645,34.10,56.99,0,34.10,,18,0,18,0.56,2.0000,2.0000,5.2500,Supplements,,N,,N
AMAZON THERAPEUTICS,Dragon's Blood Resin,1 OZ,646646,838451006469,10.19,16.99,0,10.19,,33,4,29,0.25,4.0000,1.2500,1.2500,Supplements,,N,,N
AMAZON THERAPEUTICS,Graviola,100 CAP,646371,838451003710,11.39,18.99,0,11.39,,0,9,0,0.50,4.2500,2.2500,2.2500,Supplements,,N,,N
AMAZON THERAPEUTICS,Guayusa Liquid Extract,1 OZ,646611,838451006117,9.59,15.99,0,9.59,,0,1,0,0.25,1.2500,1.2500,4.0000,Supplements,,N,,N
AMAZON THERAPEUTICS,Iporuru Liquid Extract,1 OZ,646451,838451004519,7.79,12.99,0,7.79,,17,4,13,0.25,1.2500,1.2500,4.0000,Supplements,,N,,N
AMAZON THERAPEUTICS,Organic Camu Camu Colorado,60 VGC,646228,838451002287,13.79,22.99,0,13.79,,0,5,0,0.38,4.0000,2.0000,2.0000,Supplements,,N,,N
AMAZON THERAPEUTICS,Organic Cat's Claw Liquid Extract,1 OZ,646697,838451006971,8.39,13.99,0,8.39,,15,0,15,0.25,1.2500,1.2500,4.0000,Supplements,,N,,N
AMAZON THERAPEUTICS,Organic Graviola Liquid Extract,2 OZ,646383,838451003833,20.39,33.99,0,20.39,,0,24,0,0.31,1.5000,1.5000,4.5000,Supplements,,N,,N
AMAZON THERAPEUTICS,Organic Graviola Liquid Extract,4 OZ,646384,838451003840,34.79,57.99,0,34.79,,0,21,0,0.56,2.0000,2.0000,5.2500,Supplements,,N,,N
AMAZON THERAPEUTICS,Organic Sacha Inchi Oil,8.5 OZ,646313,838451003130,20.99,34.99,0,20.99,,9,0,9,1.13,1.7500,1.7500,8.5000,Supplements,,N,,N
AMAZON THERAPEUTICS,Organic Yacon Syrup,11.5 OZ,646730,838451007305,21.30,35.50,0,21.30,,15,0,15,1.69,2.5000,2.5000,7.5000,Supplements,,N,,N
AMERICAN HEALTH,Acidophilus w/ Pectin,100 CAP,268544,076630015448,6.56,13.11,25,4.92,9.18,21,0,21,0.21,2.0000,2.0000,4.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Acidophilus Assorted Chewable,100 WFR,268618,076630036184,5.51,11.01,25,4.13,7.71,3,11,0,0.38,2.2500,2.2500,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Acidophilus Banana Chewable,100 WFR,268615,076630036153,5.51,11.01,25,4.13,7.71,20,0,20,0.38,2.2500,2.2500,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Acidophilus Blueberry Chewable,100 WFR,268617,076630036177,5.51,11.01,25,4.13,7.71,60,3,57,0.38,4.5000,2.2500,2.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Acidophilus Culture Blueberry,16 OZ,268874,076630008747,9.59,15.99,25,7.19,11.19,13,16,0,1.70,2.5000,2.5000,7.0000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Acidophilus Culture Plain,16 OZ,268870,076630008709,9.59,15.99,25,7.19,11.19,29,6,23,1.68,3.0000,3.0000,6.0000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Acidophilus Culture Strawberry,16 OZ,268875,076630008754,9.59,15.99,25,7.19,11.19,37,7,30,1.72,2.5000,2.5000,7.0000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Acidophilus Strawberry Chewable,100 WFR,268721,076630057219,5.51,11.01,0,5.51,7.71,14,0,14,0.38,4.5000,2.2500,2.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Apple Cider Vinegar 300mg,200 TAB,268941,076630029414,5.03,9.96,0,5.03,6.97,81,4,77,0.36,2.2500,2.2500,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Chelated Calcium & Magnesium w/Zinc,250 TAB,268293,076630042932,7.23,14.37,0,7.23,10.06,30,1,29,0.88,2.5000,2.5000,5.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Enzyme Probiotic Complex,90 VGC,2689587,076630295871,12.59,20.99,25,9.44,14.69,5,8,0,0.22,2.3800,2.3800,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C Effervescent Orange,21 PKT,268486,076630588805,9.59,15.99,0,9.59,11.19,0,3,0,0.68,3.0000,5.2500,4.0000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C Liquid,8 OZ,2687029,076630170291,11.79,19.69,0,11.79,13.78,49,0,49,0.08,2.2500,2.2500,5.7500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C Powder w/Bioflavinoids,8 OZ,2687051,076630170512,19.65,32.79,0,19.65,22.95,32,0,32,0.88,2.5000,2.5000,5.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C Powder w/Citrus Bioflavins,4 OZ,2687050,076630170505,10.79,17.99,0,10.79,12.59,68,1,67,0.88,2.2500,2.2500,4.0000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 1000mg w/Citrus Bioflavins,120 VGT,2686982,076630169820,18.35,30.59,0,18.35,21.41,91,0,91,0.46,2.5000,2.5000,4.7500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 1000mg w/Citrus Bioflavins,180 VGT,2686984,076630169844,24.89,41.49,0,24.89,29.04,294,6,288,0.88,2.5000,2.5000,5.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 1000mg w/Citrus Bioflavins,45 VGT,2686983,076630169837,7.70,12.89,0,7.70,9.02,47,0,47,0.46,2.1600,2.1600,3.7800,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 1000mg w/Citrus Bioflavins,90 CAP,2686975,076630169752,17.00,28.39,0,17.00,19.87,516,109,407,0.46,2.5000,2.5000,4.7500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 1000mg w/Citrus Bioflavins,90 VGT,2686981,076630169813,13.70,22.89,0,13.70,16.02,170,1,169,0.41,2.2500,2.2500,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 250mg Chewable Wafers,125 WFR,2687072,076630170727,9.99,16.69,0,9.99,11.68,50,25,25,0.88,5.0000,2.5000,2.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg,120 CAP,2686986,076630169868,10.79,17.99,0,10.79,12.59,57,0,57,0.41,2.2500,2.2500,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg,60 CAP,2686985,076630169851,6.20,10.39,0,6.20,7.27,29,0,29,0.46,2.1600,2.1600,3.7800,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,120 CAP,2686961,076630169615,11.39,18.99,0,11.39,13.29,164,2,162,0.41,2.2500,2.2500,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,120 VGC,2686966,076630169660,12.45,20.79,0,12.45,14.55,99,30,69,0.41,2.2500,2.2500,4.5000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,225 VGT,2686974,076630169745,15.10,25.19,0,15.10,17.63,195,0,195,0.46,2.5000,2.5000,4.7500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,240 CAP,2686962,076630169622,20.79,34.79,0,20.79,24.35,118,0,118,0.88,2.5000,2.5000,5.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,240 VGC,2686967,076630169677,23.90,39.89,0,23.90,27.92,53,9,44,0.88,2.5000,2.5000,5.2500,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,450 VGT,2686956,076630169561,28.19,46.99,0,28.19,32.89,29,0,29,0.03,3.0000,3.0000,6.0000,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,60 CAP,2686960,076630169608,6.49,10.89,0,6.49,7.62,58,0,58,0.46,2.1600,2.1600,3.7800,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,60 VGC,2686965,076630169653,7.39,12.39,0,7.39,8.67,50,1,49,0.46,2.1600,2.1600,3.7800,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
AMERICAN HEALTH,Ester C 500mg w/Citrus Bioflavins,90 VGT,2686971,076630169714,7.70,12.89,0,7.70,9.02,19,1,18,0.46,2.1600,2.1600,3.7800,Supplements,,Y,https://www.palkoservices.com/map/AmericanHealth.pdf,N
